epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
159,1757.86,0.56396,0.36627,0.90411,0.91695,0.7532,0.84669,0.67325,0.78214,0.56859,0.94328,6.8716e-05,6.8716e-05,6.8716e-05
160,1769.96,0.55514,0.35008,0.90673,0.90502,0.75678,0.84736,0.67584,0.77624,0.56131,0.94163,6.8518e-05,6.8518e-05,6.8518e-05
161,1781.83,0.53186,0.34267,0.89474,0.91518,0.75115,0.84835,0.67468,0.77954,0.56174,0.94179,6.832e-05,6.832e-05,6.832e-05
162,1795.15,0.55331,0.35256,0.89834,0.89805,0.76037,0.84792,0.6755,0.77973,0.5621,0.941,6.8122e-05,6.8122e-05,6.8122e-05
163,1808.69,0.52717,0.35354,0.89678,0.9033,0.76048,0.84876,0.67753,0.77975,0.56414,0.9439,6.7924e-05,6.7924e-05,6.7924e-05
164,1822.07,0.52906,0.33789,0.89648,0.91207,0.74885,0.84911,0.67558,0.78554,0.56633,0.94564,6.7726e-05,6.7726e-05,6.7726e-05
165,1835.48,0.53356,0.34791,0.89798,0.91917,0.75113,0.8488,0.67676,0.78201,0.56556,0.94413,6.7528e-05,6.7528e-05,6.7528e-05
166,1849.26,0.56432,0.37123,0.91287,0.91894,0.75371,0.84819,0.67479,0.78159,0.56409,0.94498,6.733e-05,6.733e-05,6.733e-05
167,1863.22,0.54314,0.34152,0.89613,0.9161,0.75115,0.84841,0.67336,0.78345,0.56155,0.94623,6.7132e-05,6.7132e-05,6.7132e-05
168,1877.47,0.55808,0.3578,0.91019,0.91102,0.75371,0.84798,0.67412,0.78492,0.55495,0.95096,6.6934e-05,6.6934e-05,6.6934e-05
